,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
18,7,18,0,3505,2.5,0.55,0.5911532389999999,0.408846761
20,7,20,0,3004,1.45,1.15,0.521637816,0.47836218399999997
22,7,22,1,4246,1.0,1.6,0.418982695,0.581017305
24,7,24,0,5343,2.05,1.0,0.39640651299999996,0.603593487
26,7,26,1,3480,1.45,1.9,0.6689655170000001,0.331034483
28,7,28,1,2194,2.05,1.6,0.258887876,0.741112124
30,7,30,1,3898,2.05,2.05,0.395587481,0.604412519
32,7,32,1,5186,0.55,1.0,0.24257616699999998,0.7574238329999999
34,7,34,1,2113,1.9,1.75,0.411736867,0.588263133
36,7,36,0,5470,1.9,1.9,0.466188138,0.5338118620000001
38,7,38,1,2434,2.05,1.45,0.288414133,0.711585867
40,7,40,0,2465,2.2,1.9,0.72247191,0.27752809
42,7,42,0,3585,2.65,1.9,0.669679028,0.330320972
44,7,44,1,2049,1.9,1.9,0.473684211,0.526315789
46,7,46,0,2886,1.9,1.9,0.49420529799999996,0.505794702
48,7,48,0,2653,2.05,2.05,0.598228663,0.401771337
50,7,50,1,3190,1.9,1.75,0.34420062700000004,0.655799373
52,7,52,0,2123,1.9,0.7,0.68296796,0.31703204
54,7,54,1,1773,2.5,2.65,0.328257191,0.671742809
56,7,56,0,2686,1.9,1.15,0.49061876200000004,0.509381238
58,7,58,1,1749,1.75,2.05,0.345047923,0.654952077
60,7,60,0,4784,1.45,1.6,0.510564322,0.489435678
62,7,62,0,1077,2.05,1.6,0.66558089,0.33441911
64,7,64,1,3089,1.0,1.9,0.173518938,0.826481062
66,7,66,0,2117,1.9,1.9,0.761454889,0.238545111
68,7,68,1,3364,1.6,2.35,0.451966473,0.5480335270000001
70,7,70,0,2978,1.9,1.9,0.5631174529999999,0.436882547
72,7,72,0,2417,2.35,1.9,0.6724705879999999,0.327529412
74,7,74,1,1438,1.9,2.05,0.429763561,0.570236439
76,7,76,1,1513,1.0,2.2,0.329147389,0.670852611
78,7,78,0,2523,1.9,0.55,0.608799049,0.391200951
80,7,80,0,3219,2.05,1.45,0.728497409,0.271502591
82,7,82,0,2025,2.05,1.9,0.467160494,0.532839506
84,7,84,1,2076,0.55,2.5,0.41575492299999994,0.5842450770000001
86,7,86,1,2148,1.15,1.9,0.297951583,0.702048417
88,7,88,1,1541,0.7,2.05,0.34263465299999996,0.657365347
90,7,90,0,1899,1.9,1.9,0.7185705170000001,0.281429483
92,7,92,1,3847,1.9,2.05,0.477833978,0.5221660220000001
94,7,94,1,4180,1.45,1.9,0.30526315800000003,0.6947368420000001
96,7,96,1,4482,1.9,2.2,0.499037536,0.500962464
98,7,98,0,2171,1.9,1.0,0.697211155,0.302788845
100,7,100,1,2607,2.05,2.5,0.374939759,0.625060241
102,7,102,0,2051,1.0,2.05,0.472452462,0.527547538
104,7,104,1,1922,1.9,1.9,0.26951092600000004,0.7304890740000001
106,7,106,1,3448,1.9,2.65,0.370485679,0.629514321
108,7,108,0,2207,1.9,1.9,0.629814227,0.370185773
110,7,110,0,1473,1.9,1.9,0.684039088,0.315960912
112,7,112,0,1610,1.9,1.6,0.695732839,0.304267161
114,7,114,1,3397,1.9,1.9,0.38723255,0.61276745
116,7,116,0,2366,1.75,1.0,0.533812342,0.46618765799999995
118,7,118,0,5131,1.9,0.55,0.28571428600000004,0.7142857140000001
0,8,0,0,2507,1.3,0.85,0.584460934,0.415539066
2,8,2,1,3104,1.0,0.85,0.574333801,0.42566619899999997
4,8,4,0,2664,1.15,0.55,0.649063032,0.35093696799999996
6,8,6,0,2265,1.15,1.75,0.5211548029999999,0.47884519700000006
8,8,8,1,1956,1.75,1.75,0.394683027,0.605316973
10,8,10,1,2185,1.3,1.15,0.40416666700000003,0.595833333
12,8,12,1,2958,1.0,1.6,0.391402715,0.608597285
14,8,14,1,3957,1.0,2.05,0.636674559,0.363325441
16,8,16,1,2024,1.75,0.25,0.38129496399999996,0.618705036
18,8,18,0,2211,1.0,0.7,0.613927291,0.38607270899999996
20,8,20,1,1694,0.7,1.0,0.44587813600000004,0.554121864
22,8,22,0,2005,1.75,1.0,0.615954416,0.384045584
24,8,24,1,2909,2.05,1.3,0.548204159,0.45179584100000003
26,8,26,0,5470,2.05,1.3,0.649303568,0.350696432
28,8,28,0,2168,0.85,1.75,0.46541861700000003,0.534581383
30,8,30,0,2725,1.0,0.85,0.6961616159999999,0.30383838399999996
32,8,32,0,2130,0.85,2.05,0.611845584,0.388154416
34,8,34,0,2597,0.4,2.2,0.6003080479999999,0.399691952
36,8,36,1,2818,1.0,0.85,0.496451384,0.503548616
38,8,38,0,2374,2.2,0.7,0.639850327,0.36014967299999995
40,8,40,0,2493,0.55,2.05,0.533872599,0.466127401
42,8,42,1,2532,1.0,1.75,0.37821612299999996,0.621783877
44,8,44,0,1617,1.6,1.6,0.6542980829999999,0.345701917
46,8,46,0,4617,1.15,0.85,0.41065627,0.58934373
48,8,48,1,1837,2.05,0.85,0.335329341,0.664670659
50,8,50,0,2680,2.2,0.7,0.605220228,0.39477977200000003
52,8,52,1,1895,0.55,1.15,0.46621202700000003,0.5337879729999999
54,8,54,0,5649,1.75,1.75,0.790556678,0.209443322
56,8,56,0,1810,0.4,0.4,0.7193370170000001,0.28066298300000003
58,8,58,1,1467,0.7,1.0,0.434991974,0.565008026
60,8,60,1,2933,2.05,1.9,0.420295343,0.5797046570000001
62,8,62,1,5354,1.75,0.7,0.32874391,0.67125609
64,8,64,0,1549,1.6,1.15,0.630083925,0.369916075
66,8,66,0,2389,1.6,2.05,0.754673963,0.245326037
68,8,68,0,2735,1.75,1.75,0.688311688,0.31168831199999997
70,8,70,1,1859,2.2,0.4,0.29647058800000003,0.7035294120000001
72,8,72,1,1893,2.05,1.75,0.35585864799999994,0.644141352
74,8,74,1,1959,1.75,1.15,0.46580406700000004,0.534195933
76,8,76,0,3751,1.0,0.55,0.458831127,0.5411688729999999
78,8,78,1,3907,1.0,1.6,0.529524856,0.470475144
80,8,80,0,2351,0.7,1.15,0.585701192,0.41429880799999996
82,8,82,1,1913,0.55,2.05,0.38033175399999997,0.619668246
84,8,84,1,8454,1.6,1.0,0.440738112,0.559261888
86,8,86,1,3631,0.55,1.0,0.420488386,0.579511614
88,8,88,0,2222,1.75,1.0,0.821146245,0.178853755
90,8,90,0,3738,2.2,1.15,0.544408775,0.455591225
92,8,92,0,2075,1.75,2.05,0.584598698,0.41540130200000003
94,8,94,1,1403,1.15,1.75,0.413612565,0.586387435
96,8,96,0,1189,0.85,1.0,0.471825063,0.5281749370000001
98,8,98,1,1507,1.75,0.85,0.350230415,0.649769585
100,8,100,1,1689,1.3,1.0,0.261549396,0.7384506040000001
102,8,102,1,4202,1.15,1.9,0.341018495,0.658981505
104,8,104,0,7225,0.7,1.0,0.5018715810000001,0.498128419
106,8,106,0,2408,2.2,1.75,0.528551203,0.47144879700000003
108,8,108,0,2775,1.9,1.75,0.23387387399999998,0.766126126
110,8,110,1,1686,1.3,2.05,0.300417246,0.699582754
112,8,112,0,6061,1.15,0.55,0.46126095200000006,0.5387390479999999
114,8,114,1,3465,1.6,0.85,0.396063961,0.603936039
116,8,116,1,1619,1.0,1.75,0.322443182,0.677556818
118,8,118,1,4797,1.6,1.75,0.417471466,0.5825285339999999
0,9,0,1,3814,1.9,2.5,0.512642225,0.487357775
2,9,2,1,2437,2.35,2.5,0.28441617399999997,0.7155838259999999
4,9,4,1,2871,2.05,2.35,0.493338409,0.506661591
6,9,6,0,2786,2.65,2.35,0.746543779,0.25345622100000004
8,9,8,0,1985,2.5,1.45,0.631482611,0.368517389
10,9,10,0,2185,2.35,1.75,0.655301261,0.344698739
12,9,12,0,2601,2.35,1.9,0.6238035789999999,0.376196421
14,9,14,1,3909,1.6,2.35,0.46950393100000004,0.530496069
16,9,16,1,3990,2.35,2.2,0.390166534,0.609833466
18,9,18,0,5749,2.35,2.2,0.497651766,0.502348234
20,9,20,1,1975,2.2,2.5,0.4758199000000001,0.5241800999999999
22,9,22,1,1876,1.75,2.05,0.45508982,0.54491018
24,9,24,1,1914,2.05,2.65,0.44771413600000004,0.552285864
26,9,26,1,1899,2.2,2.65,0.38083974,0.61916026
28,9,28,0,1536,2.95,2.2,0.642530985,0.357469015
30,9,30,1,1413,2.35,2.5,0.35511145299999997,0.644888547
32,9,32,1,6754,2.05,2.2,0.330044026,0.669955974
34,9,34,1,5374,1.6,2.2,0.48666282899999996,0.513337171
36,9,36,0,5539,2.2,2.2,0.401468097,0.5985319029999999
38,9,38,0,2192,2.5,2.35,0.662808254,0.337191746
40,9,40,1,3952,1.9,1.45,0.572043011,0.427956989
42,9,42,0,1675,2.05,2.35,0.574468085,0.425531915
44,9,44,0,2088,2.35,2.65,0.702036442,0.297963558
46,9,46,0,2548,1.45,1.45,0.625974026,0.374025974
48,9,48,1,1321,2.35,2.2,0.435176791,0.5648232089999999
50,9,50,1,1372,2.5,2.35,0.412536443,0.5874635570000001
52,9,52,0,1298,2.35,2.8,0.624807396,0.375192604
54,9,54,1,1905,2.65,1.6,0.383283582,0.616716418
56,9,56,0,1796,2.2,2.5,0.586119874,0.413880126
58,9,58,0,1995,2.35,2.35,0.5901745310000001,0.409825469
60,9,60,1,1798,2.5,1.9,0.378197998,0.621802002
62,9,62,1,1415,2.8,1.45,0.417813765,0.582186235
64,9,64,0,677,2.5,2.35,0.150664697,0.8493353029999999
66,9,66,0,1777,2.2,2.5,0.58979206,0.41020794
68,9,68,1,2316,2.35,2.05,0.343696028,0.656303972
70,9,70,0,2569,1.9,2.35,0.530718954,0.46928104600000003
72,9,72,1,1548,2.05,1.75,0.443122677,0.5568773229999999
74,9,74,0,1038,2.2,2.65,0.578998073,0.42100192700000005
76,9,76,0,2522,2.35,2.35,0.791038858,0.208961142
78,9,78,1,4272,2.2,2.05,0.611423221,0.388576779
80,9,80,1,2341,1.45,1.6,0.249506903,0.750493097
82,9,82,0,3092,2.65,2.05,0.668822768,0.331177232
84,9,84,0,1431,2.8,2.35,0.587434555,0.412565445
86,9,86,1,1545,1.45,2.65,0.435364042,0.564635958
88,9,88,1,1489,1.6,2.65,0.478714859,0.521285141
90,9,90,1,5734,2.65,2.35,0.403838916,0.596161084
92,9,92,1,1586,2.05,2.5,0.479631053,0.520368947
94,9,94,0,1752,2.65,1.45,0.643835616,0.356164384
96,9,96,1,1977,2.65,2.95,0.32059326899999996,0.6794067309999999
98,9,98,0,1998,1.45,1.45,0.6756756759999999,0.324324324
100,9,100,0,1709,2.35,1.6,0.608505316,0.391494684
102,9,102,1,2873,2.35,2.5,0.463974939,0.536025061
104,9,104,1,1652,1.6,2.2,0.35434173700000005,0.645658263
106,9,106,0,1481,2.2,1.9,0.5408507770000001,0.459149223
108,9,108,1,2102,2.05,2.35,0.252140818,0.747859182
110,9,110,0,1670,2.5,1.9,0.588023952,0.411976048
112,9,112,1,1275,1.9,2.5,0.389803922,0.610196078
114,9,114,1,6826,1.45,1.9,0.53286777,0.46713223
116,9,116,1,1393,2.35,2.65,0.436468055,0.563531945
118,9,118,0,1515,2.35,2.05,0.588118812,0.41188118799999995
0,10,0,0,2956,2.65,2.05,0.672530447,0.327469553
2,10,2,1,3689,1.6,2.5,0.323182442,0.676817558
4,10,4,0,2595,0.25,0.7,0.548362235,0.451637765
6,10,6,0,3263,1.3,1.3,0.571526352,0.428473648
8,10,8,1,4175,1.0,2.5,0.331017964,0.6689820360000001
10,10,10,1,3413,1.3,0.55,0.46712586100000003,0.532874139
12,10,12,0,3229,2.8,0.55,0.583391003,0.41660899700000004
14,10,14,1,2506,1.6,1.9,0.426177175,0.573822825
16,10,16,0,3795,1.3,1.3,0.673055242,0.326944758
18,10,18,0,3657,0.85,0.55,0.521751026,0.478248974
20,10,20,0,6073,1.45,2.5,0.39354520000000004,0.6064548000000001
22,10,22,1,2200,1.15,1.0,0.359675785,0.640324215
24,10,24,0,1960,1.3,0.85,0.648979592,0.35102040799999995
26,10,26,0,2436,1.6,0.55,0.54739777,0.45260223
28,10,28,0,4729,0.85,1.3,0.552118359,0.447881641
30,10,30,0,2578,1.45,1.15,0.47841256,0.52158744
32,10,32,0,2676,1.15,2.05,0.557537913,0.442462087
34,10,34,0,2111,2.5,1.3,0.6035054479999999,0.39649455200000006
36,10,36,1,2281,0.85,1.3,0.460324419,0.539675581
38,10,38,1,3987,2.5,0.85,0.308202154,0.6917978459999999
40,10,40,0,3506,2.5,1.15,0.7129367329999999,0.287063267
42,10,42,1,1600,1.0,1.0,0.375625,0.624375
44,10,44,0,2993,1.3,1.15,0.558173785,0.441826215
46,10,46,1,1567,2.65,0.55,0.47160178700000005,0.528398213
48,10,48,0,2794,2.2,1.0,0.6173944170000001,0.38260558299999997
50,10,50,0,2336,1.0,0.85,0.555650685,0.444349315
52,10,52,0,1423,1.3,0.85,0.615600843,0.38439915700000005
54,10,54,0,2577,1.6,1.0,0.568490493,0.431509507
56,10,56,0,2359,0.85,2.5,0.738651994,0.261348006
58,10,58,0,3733,2.05,1.3,0.410902696,0.5890973039999999
60,10,60,1,1793,0.55,1.15,0.48414634100000004,0.515853659
62,10,62,0,2158,1.9,1.3,0.649929611,0.350070389
64,10,64,1,2946,0.55,2.05,0.431452991,0.568547009
66,10,66,1,2331,1.9,1.0,0.34920634899999997,0.650793651
68,10,68,1,3082,0.55,1.15,0.42310188200000004,0.576898118
70,10,70,1,4098,1.0,0.7,0.653312789,0.346687211
72,10,72,0,3917,2.5,1.45,0.449578759,0.550421241
74,10,74,1,1635,0.55,1.6,0.43792048899999997,0.562079511
76,10,76,1,2295,1.3,2.5,0.433986928,0.5660130720000001
78,10,78,1,2962,1.9,1.45,0.5902474529999999,0.409752547
80,10,80,0,3624,1.15,2.5,0.626201153,0.37379884700000005
82,10,82,1,1663,1.0,2.2,0.506798517,0.493201483
84,10,84,1,3166,1.0,2.2,0.462931902,0.537068098
86,10,86,1,1862,1.0,1.3,0.406015038,0.5939849620000001
88,10,88,1,4617,0.55,0.85,0.525476992,0.47452300799999997
90,10,90,0,2568,1.9,1.6,0.554517134,0.44548286600000003
92,10,92,1,3259,1.3,0.85,0.307639836,0.6923601640000001
94,10,94,0,2407,2.5,1.3,0.656737589,0.343262411
96,10,96,0,3624,1.75,0.85,0.7493082459999999,0.250691754
98,10,98,1,2407,2.2,2.05,0.405484005,0.594515995
100,10,100,0,2525,1.0,1.0,0.6855291579999999,0.314470842
102,10,102,0,3869,0.7,1.0,0.361422709,0.638577291
104,10,104,1,2312,1.15,0.55,0.505283381,0.49471661899999997
106,10,106,1,2177,1.75,1.45,0.388973966,0.611026034
108,10,108,1,1952,1.0,1.6,0.35883905,0.64116095
110,10,110,0,2475,2.5,1.0,0.559055118,0.44094488200000004
112,10,112,0,1594,2.2,2.05,0.986878453,0.013121546999999999
114,10,114,1,1903,1.3,2.5,0.5186889020000001,0.481311098
116,10,116,1,1776,1.15,1.45,0.449887387,0.5501126129999999
118,10,118,1,3972,1.3,1.9,0.6808290159999999,0.319170984
0,11,0,0,1693,2.2,1.9,0.665682221,0.334317779
2,11,2,1,3619,1.9,1.9,0.48084235200000003,0.519157648
4,11,4,0,2557,2.05,2.2,0.6276886979999999,0.372311302
6,11,6,1,2978,2.1,1.75,0.37004701100000004,0.629952989
8,11,8,1,2904,2.05,2.5,0.523703704,0.476296296
10,11,10,1,3539,1.15,1.9,0.333710088,0.666289912
12,11,12,0,5726,0.4,0.25,0.56164862,0.43835138
14,11,14,0,1930,2.2,0.25,0.684974093,0.315025907
16,11,16,1,2206,1.45,1.75,0.365030675,0.634969325
18,11,18,0,5114,1.9,2.05,0.265,0.735
20,11,20,0,1941,2.2,2.2,0.584750129,0.415249871
22,11,22,0,2862,2.2,2.5,0.765240439,0.234759561
24,11,24,0,2611,2.35,1.9,0.71078642,0.28921358
26,11,26,0,1922,2.65,1.45,0.715920916,0.284079084
28,11,28,1,1826,2.05,2.5,0.47207009899999997,0.527929901
30,11,30,1,3119,1.0,2.2,0.524140327,0.475859673
32,11,32,1,2139,1.9,2.5,0.517064049,0.48293595100000003
34,11,34,1,8860,1.45,2.35,0.505607021,0.494392979
36,11,36,1,2712,1.0,2.05,0.5630530970000001,0.436946903
38,11,38,0,2525,2.05,0.4,0.57834507,0.42165493
40,11,40,0,3632,1.9,0.4,0.813876652,0.186123348
42,11,42,1,2011,2.05,2.5,0.36408030399999997,0.635919696
44,11,44,0,2308,2.35,1.45,0.6247833620000001,0.375216638
46,11,46,1,2113,1.3,2.2,0.607421875,0.392578125
48,11,48,0,4951,1.15,1.0,0.642396505,0.357603495
50,11,50,0,2001,2.2,1.0,0.620396601,0.379603399
52,11,52,0,5374,1.9,0.85,0.46594715299999995,0.534052847
54,11,54,1,1945,1.9,2.35,0.285347044,0.7146529559999999
56,11,56,0,2217,2.05,2.05,0.49751917,0.50248083
58,11,58,1,2110,0.85,2.05,0.422274882,0.5777251179999999
60,11,60,1,1943,1.45,2.5,0.573854864,0.42614513600000004
62,11,62,1,1499,1.45,2.65,0.39492995299999994,0.605070047
64,11,64,1,1623,2.05,2.1,0.388170055,0.611829945
66,11,66,0,1357,2.5,2.05,0.454219031,0.545780969
68,11,68,1,4362,1.9,2.2,0.608895002,0.391104998
70,11,70,0,3413,1.75,2.05,0.6237913860000001,0.376208614
72,11,72,0,2161,1.9,0.4,0.597408607,0.40259139299999996
74,11,74,0,1729,1.9,1.15,0.6217466739999999,0.378253326
76,11,76,1,1803,1.0,2.2,0.413657255,0.586342745
78,11,78,1,3305,2.2,1.9,0.533131619,0.466868381
80,11,80,1,2344,1.3,2.05,0.36398104299999995,0.636018957
82,11,82,0,1856,2.05,0.85,0.595489782,0.404510218
84,11,84,1,2067,2.05,1.75,0.45911949700000004,0.540880503
86,11,86,0,1049,2.5,1.45,0.518589133,0.481410867
88,11,88,0,1292,1.6,2.05,0.628482972,0.37151702799999997
90,11,90,0,1552,1.9,2.2,0.650128866,0.349871134
92,11,92,1,3187,1.75,1.9,0.471583221,0.528416779
94,11,94,0,2602,2.2,2.05,0.524212145,0.475787855
96,11,96,1,1805,2.5,2.2,0.581163435,0.418836565
98,11,98,0,2244,0.25,0.4,0.571717172,0.42828282799999995
100,11,100,0,2514,2.2,2.05,0.6512944979999999,0.34870550200000006
102,11,102,0,1584,2.65,2.2,0.729573391,0.270426609
104,11,104,1,2122,2.5,1.9,0.372142477,0.627857523
106,11,106,0,2900,2.05,1.45,0.530884134,0.469115866
108,11,108,0,2494,2.2,2.2,0.64467898,0.35532102
110,11,110,0,3233,1.15,2.5,0.517287234,0.482712766
112,11,112,0,2545,2.2,2.2,0.595446585,0.404553415
114,11,114,1,2267,1.9,2.05,0.301720335,0.698279665
116,11,116,1,1907,2.05,2.05,0.46542393299999996,0.534576067
118,11,118,0,3364,1.75,2.1,0.792508918,0.207491082
0,12,0,0,5231,1.9,0.7,0.494077389,0.505922611
2,12,2,0,3251,1.9,1.9,0.46290264200000003,0.537097358
4,12,4,0,1436,1.45,1.45,0.64902507,0.35097493
6,12,6,0,4848,1.9,1.9,0.361027837,0.6389721629999999
8,12,8,0,3074,2.2,2.05,0.43201041,0.56798959
10,12,10,0,3028,2.05,2.2,0.482166446,0.517833554
12,12,12,0,2738,1.0,2.05,0.511322133,0.48867786700000004
14,12,14,1,1817,2.2,1.45,0.44248761700000006,0.557512383
16,12,16,0,1676,1.45,2.2,0.5286396179999999,0.471360382
18,12,18,1,2758,1.9,1.45,0.420991926,0.579008074
20,12,20,1,3399,1.45,1.75,0.43507462700000005,0.564925373
22,12,22,0,2383,1.9,2.05,0.603190429,0.396809571
24,12,24,1,3407,2.05,2.05,0.3604344,0.6395656
26,12,26,0,3073,1.75,1.75,0.316733068,0.683266932
28,12,28,0,2562,1.9,1.0,0.525761124,0.47423887600000003
30,12,30,1,2332,1.9,2.05,0.43320235799999995,0.566797642
32,12,32,1,3074,1.0,1.9,0.297983084,0.7020169159999999
34,12,34,0,1685,2.05,1.9,0.63264095,0.36735905
36,12,36,0,4899,1.75,2.2,0.724433558,0.27556644199999997
38,12,38,1,4006,1.9,1.9,0.208187718,0.791812282
40,12,40,1,4664,2.05,1.9,0.62754491,0.37245509
42,12,42,0,4981,1.9,1.0,0.490687219,0.509312781
44,12,44,0,2724,2.05,2.2,0.702391497,0.297608503
46,12,46,0,1817,1.9,1.6,0.634562466,0.365437534
48,12,48,1,2026,1.9,1.9,0.385840708,0.6141592920000001
50,12,50,0,4468,1.75,1.9,0.659943715,0.340056285
52,12,52,1,1845,2.5,1.9,0.37181571799999996,0.628184282
54,12,54,0,4278,1.9,1.9,0.688405797,0.311594203
56,12,56,1,2588,1.0,2.2,0.33462132899999997,0.665378671
58,12,58,0,1601,1.45,1.45,0.537442015,0.462557985
60,12,60,1,3320,1.9,1.75,0.407086939,0.592913061
62,12,62,0,3163,1.75,2.05,0.33449257,0.66550743
64,12,64,0,1712,2.05,1.6,0.440420561,0.559579439
66,12,66,0,3017,2.05,2.05,0.496188266,0.503811734
68,12,68,0,1701,2.35,1.9,0.725455614,0.27454438600000003
70,12,70,1,2951,1.9,2.05,0.393628319,0.606371681
72,12,72,1,4255,2.05,1.15,0.234071093,0.765928907
74,12,74,1,3495,2.05,1.75,0.362804006,0.6371959939999999
76,12,76,1,2451,1.9,1.75,0.284781722,0.7152182779999999
78,12,78,1,1608,2.2,1.75,0.379353234,0.620646766
80,12,80,0,3094,1.9,2.05,0.656960511,0.343039489
82,12,82,0,1409,1.6,2.05,0.628105039,0.371894961
84,12,84,0,1477,1.9,1.15,0.67027759,0.32972241
86,12,86,1,2134,1.9,1.75,0.30178069399999996,0.6982193059999999
88,12,88,1,2134,1.75,1.75,0.500540541,0.499459459
90,12,90,0,1461,1.0,1.9,0.668720055,0.331279945
92,12,92,0,5991,1.9,1.9,0.586439334,0.413560666
94,12,94,1,2462,1.45,0.0,0.34121929,0.65878071
96,12,96,0,10287,1.9,1.0,0.36109415100000003,0.638905849
98,12,98,0,1135,1.0,1.9,0.6361233479999999,0.363876652
100,12,100,0,3337,2.2,1.9,0.8473282440000001,0.152671756
102,12,102,0,4467,1.9,1.9,0.25049115899999996,0.7495088409999999
104,12,104,1,2373,1.75,1.6,0.332911926,0.667088074
106,12,106,1,1472,2.05,1.6,0.44059795399999996,0.559402046
108,12,108,1,2147,1.45,1.9,0.386716658,0.613283342
110,12,110,0,1871,2.05,1.0,0.563335115,0.436664885
112,12,112,0,3778,2.2,1.6,0.465325569,0.534674431
114,12,114,1,1914,1.9,1.9,0.393258427,0.606741573
116,12,116,1,1766,1.0,1.6,0.408833522,0.591166478
118,12,118,0,1188,1.9,1.9,0.54040404,0.45959596
0,13,0,1,2075,1.45,2.5,0.40799158799999996,0.592008412
2,13,2,0,4586,1.75,1.45,0.546617916,0.45338208399999996
4,13,4,0,3957,2.35,1.3,0.66206717,0.33793283
6,13,6,1,2922,2.55,2.85,0.334553441,0.6654465589999999
8,13,8,1,4227,1.3,2.8,0.570133468,0.429866532
10,13,10,0,1625,3.0,2.2,0.661538462,0.33846153799999995
12,13,12,1,2629,1.3,2.05,0.488779003,0.511220997
14,13,14,0,1722,2.5,1.75,0.474509804,0.525490196
16,13,16,1,3248,1.6,2.35,0.48429803,0.51570197
18,13,18,1,2965,2.05,2.05,0.47109207700000005,0.528907923
20,13,20,1,2685,2.35,2.65,0.38533604899999996,0.614663951
22,13,22,1,3143,1.3,1.75,0.446706968,0.553293032
24,13,24,1,8023,2.5,1.3,0.44892197100000003,0.551078029
26,13,26,1,10859,1.6,2.35,0.403974131,0.596025869
28,13,28,0,8323,1.6,1.6,0.459360059,0.540639941
30,13,30,1,5240,1.45,1.9,0.441730076,0.558269924
32,13,32,1,1838,2.2,2.5,0.2566646,0.7433354
34,13,34,1,1872,2.05,2.65,0.607580175,0.392419825
36,13,36,1,9760,2.2,1.3,0.52504716,0.47495284
38,13,38,1,5853,2.2,2.2,0.442256043,0.557743957
40,13,40,1,5493,1.45,1.3,0.512099043,0.487900957
42,13,42,0,1629,2.65,1.3,0.47943523600000004,0.520564764
44,13,44,1,2014,1.0,1.3,0.308108108,0.691891892
46,13,46,0,1280,2.35,2.2,0.603125,0.396875
48,13,48,0,1188,2.65,2.05,0.537037037,0.46296296299999995
50,13,50,0,1562,2.8,1.3,0.615686275,0.384313725
52,13,52,0,1970,1.45,1.3,0.355381166,0.644618834
54,13,54,0,7061,1.75,1.6,0.545336974,0.454663026
56,13,56,0,2393,2.05,1.15,0.648976181,0.35102381899999996
58,13,58,0,2508,2.85,2.55,0.78708134,0.21291866
60,13,60,1,1679,2.5,2.05,0.358024691,0.641975309
62,13,62,1,2595,1.3,1.9,0.464354528,0.535645472
64,13,64,0,1536,2.8,1.3,0.555392517,0.44460748299999997
66,13,66,0,2395,2.05,1.3,0.701707098,0.29829290199999997
68,13,68,1,2151,2.35,1.75,0.30125523,0.69874477
70,13,70,1,8065,1.6,1.6,0.38316920299999996,0.616830797
72,13,72,1,8247,2.2,1.6,0.583666162,0.41633383799999996
74,13,74,1,1469,1.3,2.35,0.413953488,0.586046512
76,13,76,1,1432,1.3,2.5,0.327513966,0.6724860340000001
78,13,78,1,9054,1.75,2.5,0.483607556,0.516392444
80,13,80,0,2832,2.05,1.0,0.49025341100000003,0.509746589
82,13,82,1,1810,1.3,2.85,0.378476421,0.621523579
84,13,84,0,1619,1.3,1.45,0.512044472,0.48795552799999997
86,13,86,1,2547,1.3,2.65,0.6874754609999999,0.312524539
88,13,88,1,2328,2.05,2.8,0.306940371,0.6930596290000001
90,13,90,1,3548,1.0,1.3,0.34921082299999995,0.650789177
92,13,92,0,1167,2.05,1.45,0.525278492,0.47472150799999996
94,13,94,0,1537,2.5,1.75,0.555394642,0.44460535799999995
96,13,96,1,2759,1.6,1.75,0.464076246,0.535923754
98,13,98,1,1456,2.2,3.0,0.428911835,0.571088165
100,13,100,0,2046,2.2,2.2,0.543478261,0.456521739
102,13,102,1,2086,1.75,1.6,0.514381592,0.48561840799999995
104,13,104,0,4194,1.45,1.15,0.6109080689999999,0.389091931
106,13,106,1,2114,1.3,1.45,0.5964010279999999,0.40359897200000006
108,13,108,0,1435,2.2,1.45,0.572125436,0.427874564
110,13,110,0,6107,1.9,1.3,0.295562469,0.704437531
112,13,112,1,6019,2.05,2.2,0.36833361,0.63166639
114,13,114,0,1003,2.5,2.35,0.565916399,0.43408360100000004
116,13,116,1,2271,1.15,2.05,0.446059005,0.553940995
118,13,118,1,2502,1.75,2.35,0.572790295,0.427209705
0,14,0,1,4454,0.0,1.75,0.444704506,0.555295494
2,14,2,1,11312,0.7,0.0,0.582518633,0.41748136700000005
4,14,4,0,4703,1.9,0.85,0.517329364,0.48267063600000004
6,14,6,0,2993,3.0,2.05,0.614555256,0.385444744
8,14,8,1,6188,1.3,1.3,0.277138158,0.722861842
10,14,10,1,3464,1.3,1.0,0.312419974,0.6875800259999999
12,14,12,1,3179,1.6,3.0,0.393834539,0.606165461
14,14,14,1,2480,1.3,3.0,0.388127854,0.6118721460000001
16,14,16,1,3212,1.3,2.2,0.41594022399999997,0.584059776
18,14,18,0,4090,3.0,2.65,0.7039582190000001,0.296041781
20,14,20,0,3324,1.45,0.7,0.600391134,0.399608866
22,14,22,1,2871,1.15,1.0,0.408021597,0.5919784029999999
24,14,24,0,3007,1.45,2.05,0.582973063,0.41702693700000004
26,14,26,0,3913,1.0,0.0,0.7825197309999999,0.21748026899999998
28,14,28,0,6379,0.85,1.3,0.8465939570000001,0.15340604300000002
30,14,30,1,2985,0.55,0.85,0.548743719,0.45125628100000004
32,14,32,1,2744,1.0,2.05,0.572886297,0.42711370299999996
34,14,34,0,3178,3.0,1.3,0.426581325,0.573418675
36,14,36,0,2823,2.2,0.85,0.530286929,0.46971307100000004
